Version,1.00
Filename,C:\IonVantage Projects\U-Pb.PRO\Data\981_02PPM B.RAW\981_02PPM B-2052
Sample No,19
Sample ID,981_02PPM B
Sample Type,
Analysis name,
User name,nmm
Method name,C:\IonVantage Projects\U-Pb.PRO\ACQUDB\Pb-4-5-6-7-8 Daly 10-5-5-5-2 seconds
MS Tune file,
Inlet file,
Serial Number,2052
Centre Channel,RM
DataDump Level,CSV-RAW
Acquire Date,Friday 29 July 2016 12:29:2
Cycles per Block,10
Num. Blocks,100
Num. Sequences,5
#START
ID,Block,Cycle,Integ,Time,Mass,Low5,Low4,Low3,Low2,Ax Fara,Axial,High1,High2,High3,High4
S4,2,8,13,3339.991,207.020,-432638.323670,-401529.657333,-296882.988745,-174608.383167,88775.148453,409419.138856,512502.164277,104061.970081,204569.032856,293434.219153
S4,2,8,14,3340.096,207.020,-429403.356680,-402820.736464,-299030.844355,-172616.208073,90271.052750,409403.841610,519180.577724,101386.179042,202725.689923,300864.232564
S4,2,8,15,3340.192,207.020,-411611.038220,-406803.547138,-299762.236895,-181064.678797,81622.290343,409389.855557,514219.531266,100010.392911,202927.298456,297745.521160
S4,2,8,16,3340.297,207.020,-426630.527830,-402895.402600,-306539.257570,-172794.948648,87346.996223,409374.558312,511325.535908,90870.433151,194791.140205,303508.152347
S4,2,8,17,3340.393,207.020,-434178.784140,-397673.236183,-287988.041430,-175088.992489,92698.458516,409360.572259,518384.961164,95287.056671,199694.910385,308048.886453
S4,2,8,18,3340.498,207.020,-433023.438790,-404156.341801,-306150.911113,-173178.952298,88358.953156,409345.275013,511420.177848,105809.821501,197957.687309,308605.373119
S4,2,8,19,3340.593,207.020,-435796.267640,-398506.412706,-298893.627491,-177630.927517,92278.366267,409331.434648,516398.287409,95331.275096,208813.379230,298278.341318
S4,2,8,20,3340.698,207.020,-430712.748080,-394829.800513,-291883.594590,-173023.736392,95511.532885,409316.137402,506025.795111,103822.705146,209459.520725,302553.205549
S4,2,8,21,3340.794,207.020,-427092.665970,-395166.183829,-306942.564306,-178366.359705,91832.990544,409302.151349,513491.052786,107565.929645,201698.565158,288981.292005
S4,2,8,22,3340.899,207.020,-425706.251540,-404128.033748,-293483.487952,-176137.829279,80719.779277,409286.854104,505672.373893,98981.989564,197459.932466,306657.017193
S4,2,8,23,3340.995,207.020,-421701.054310,-399187.372867,-292547.005973,-176189.959046,89907.051033,409272.868051,512856.807789,98399.049868,197735.921209,301861.474817
S4,2,8,24,3341.100,207.020,-436951.612990,-393949.047537,-299125.292303,-166490.194278,85515.549750,409257.570805,514084.273627,93984.133660,202422.526309,290677.241331
S4,2,8,25,3341.196,207.020,-413767.682880,-394024.353736,-292205.565204,-183574.225891,89314.268970,409243.584752,502612.937862,103169.249654,202467.882197,307901.595013
S4,2,8,26,3341.301,207.020,-435950.313680,-400841.850688,-306239.495392,-173136.737976,86952.288205,409228.287506,512121.947662,108565.508892,202060.127018,301768.991156
S4,2,8,27,3341.397,207.020,-413536.613810,-399404.217192,-300382.723836,-171511.428727,90955.667573,409214.301453,512216.321667,95678.573013,199127.222711,291377.742177
S4,2,8,28,3341.502,207.020,-424627.929210,-406556.683734,-298873.483545,-157808.310528,81738.980783,409199.004208,517914.020527,103628.735303,190439.614611,307718.163864
S4,2,8,29,3341.598,207.020,-427323.735040,-400273.209765,-295425.469133,-174813.528700,91922.772229,409185.018154,516525.641175,105280.704847,200309.516232,293626.344828
S4,2,8,30,3341.703,207.020,-425629.228520,-403397.172481,-294940.124429,-171696.691961,87498.646660,409169.720909,506210.579384,94943.846828,196121.766271,303189.003960
S4,2,8,31,3341.799,207.020,-432253.208550,-389894.521907,-298394.200394,-180317.579079,80273.692892,409155.734856,512269.650240,101888.590246,210131.160421,299904.425176
S4,2,8,32,3341.904,207.020,-419159.294540,-402352.536725,-306171.034345,-170937.470990,82374.970662,409140.437610,517584.718791,98892.296352,202226.952140,302271.205870
S4,2,8,33,3342.000,207.020,-434101.761120,-397234.227112,-303572.310408,-170522.672825,96512.923729,409126.451557,515460.330988,100043.569093,176274.751303,305141.779315
S4,2,8,34,3342.105,207.020,-434486.876240,-402307.765538,-299915.187141,-178822.419412,90002.467983,409111.154311,506377.939754,98369.633491,201856.167707,295917.399784
S4,2,8,35,3342.200,207.020,-436489.474850,-403818.781691,-303232.537317,-171332.504446,87237.665206,409097.313946,521134.728800,107175.045044,203803.470877,302558.239133
S4,2,8,36,3342.305,207.020,-434332.830190,-393730.111273,-297519.794742,-176677.487134,96818.879583,409082.016701,510751.283524,107418.657083,205267.601354,299537.454049
S4,2,8,37,3342.401,207.020,-410224.623800,-403478.659816,-301438.177060,-173275.039632,85188.119915,409068.030648,516311.252007,102445.034018,201073.550082,294692.633417
S4,2,8,38,3342.506,207.020,-435873.290660,-406799.732428,-301509.586437,-171544.914177,92192.294783,409052.733402,507658.495215,109415.852971,207714.092287,306383.574999
S4,2,8,39,3342.602,207.020,-428402.057370,-397184.318215,-298055.616274,-166385.451428,83406.578770,409038.747349,505967.680874,98776.494265,211558.834498,296979.286891
S4,2,8,40,3342.707,207.020,-442112.155570,-400200.687232,-298175.380540,-171267.875294,81925.603365,409023.450103,514879.104844,92261.570657,192004.717263,306925.336229
S4,2,8,41,3342.803,207.020,-437105.659040,-403136.085705,-302299.890426,-181372.333600,82328.608369,409009.464050,520958.838566,100372.005643,201531.319079,298065.050445
S4,2,8,42,3342.908,207.020,-411919.130320,-401531.071759,-304247.556086,-171837.731742,90736.510288,408994.166805,519385.637508,97763.663285,203548.435393,301773.236432
S4,2,8,43,3343.004,207.020,-429788.471790,-401039.153517,-301467.786281,-172545.172319,91908.330424,408980.180752,513361.974723,101180.220660,194345.929590,295450.799402
S4,2,8,44,3343.109,207.020,-447349.721180,-405237.045941,-301838.510742,-179026.852659,84706.577590,408964.883506,505741.058414,100073.015074,195500.667829,293746.038081
S4,2,8,45,3343.205,207.020,-425167.090380,-395659.010402,-301140.482229,-176592.043910,82221.961023,408950.897453,513950.098436,100810.507428,200037.689285,301398.416531
S4,2,8,46,3343.310,207.020,-430789.771100,-396724.808760,-298418.696818,-176533.754294,87931.404180,408935.600207,500952.850681,97218.409346,203236.012578,292325.595735
S4,2,8,47,3343.406,207.020,-430943.817150,-394583.620892,-300214.925939,-177128.799333,82112.020437,408921.614154,506043.885350,85687.490788,200648.535187,300876.053515
S4,2,8,48,3343.511,207.020,-423395.560830,-399456.593090,-295184.939806,-169161.290708,95007.426215,408906.316909,514737.472021,104589.671126,209111.411801,305460.543361
S4,2,8,49,3343.606,207.020,-421855.100360,-394175.986907,-290245.629580,-165510.748153,86758.373694,408892.476544,511741.763569,106389.085470,189031.973935,298231.014456
S4,2,8,50,3343.711,207.020,-418620.133370,-404614.084821,-296299.843234,-169532.390115,79917.249419,408877.179298,508699.739049,110539.875660,206510.974296,306684.111607
S5,2,8,1,3345.900,208.029,-426476.481780,-397214.191844,-278645.286147,-17222.321320,423042.111363,408558.268149,2307.257951,94964.856184,198745.350157,299892.872790
S5,2,8,2,3346.005,208.029,-426707.550850,-391199.308721,-277092.727630,-19250.617081,412031.918637,408542.970904,1159.044511,101266.162921,199618.815306,297844.164682
S5,2,8,3,3346.101,208.029,-425244.113400,-400952.437013,-263665.020745,-11787.412931,402572.307541,408528.984851,2937.688252,101618.186559,201911.648880,302866.955388
S5,2,8,4,3346.206,208.029,-433408.553900,-397516.208680,-266031.647144,-5064.001367,413423.820493,408513.687605,11047.172304,100619.277982,201798.944814,302680.580383
S5,2,8,5,3346.302,208.029,-429865.494820,-401346.364676,-271802.009644,-8487.533628,413332.806494,408499.701552,1748.821634,99595.867989,193204.547135,286503.857879
S5,2,8,6,3346.407,208.029,-436258.405780,-400795.415604,-281632.250549,-18838.725421,403530.289728,408484.404306,2614.255103,98483.703905,193747.282071,302489.239924
S5,2,8,7,3346.503,208.029,-421624.031290,-406003.424444,-277811.734124,-9973.310125,412508.438517,408470.418253,-5026.816123,98156.412176,197695.357871,294933.425380
S5,2,8,8,3346.608,208.029,-438261.004390,-398266.365347,-275049.804546,-18705.312750,403654.680508,408455.121008,-795.886537,98489.081870,201521.670328,305171.015522
S5,2,8,9,3346.704,208.029,-437721.843230,-396990.990667,-273619.000437,-16857.221789,414152.892972,408441.134955,-995.378127,97922.367313,208367.323434,299099.788916
S5,2,8,10,3346.809,208.029,-431174.886220,-400476.536863,-270244.487474,-4553.383395,411474.206534,408425.837709,-2217.250524,99832.982684,198034.257278,298159.486421
S5,2,8,11,3346.905,208.029,-398054.986060,-402886.615314,-273285.797966,-12050.609223,400482.308792,408411.851656,6394.766302,101714.091678,203741.598603,308923.063528
S5,2,8,12,3347.010,208.029,-422471.284550,-396643.883770,-268019.745741,-10991.533349,418483.808356,408396.554410,-144.543671,99219.792674,187923.675695,293890.135814
S5,2,8,13,3347.105,208.029,-430558.702030,-394257.669209,-275493.815995,-9268.285645,403692.512138,408382.714045,561.289753,99301.081254,198761.267890,302542.758084
S5,2,8,14,3347.210,208.029,-428864.195510,-387711.051486,-278687.396924,-4095.403028,418776.796874,408367.416800,4935.858437,103661.526169,191598.463886,295470.683841
S5,2,8,15,3347.306,208.029,-429018.241560,-397722.218376,-267155.005563,-18831.756853,419420.213189,408353.430746,-6638.309967,96355.304956,200958.003586,297421.674408
S5,2,8,16,3347.411,208.029,-432715.346690,-404445.639645,-276896.902034,-9039.915957,402961.361970,408338.133501,12901.147305,99261.397323,199602.586276,306874.078731
S5,2,8,17,3347.507,208.029,-427708.850160,-407498.227212,-273353.283008,-13327.496711,409771.250996,408324.147448,9205.967636,90499.192797,198283.619406,304616.006547
S5,2,8,18,3347.612,208.029,-435334.129500,-393940.219172,-289415.469555,-7545.677837,410663.318740,408308.850202,-3062.118310,104426.512722,203635.542790,304376.231863
S5,2,8,19,3347.708,208.029,-425629.228520,-402437.484899,-267032.826753,-13981.589901,408882.476968,408294.864149,-2609.974981,99497.095337,202308.074651,294081.073644
S5,2,8,20,3347.813,208.029,-424396.860140,-394309.688015,-280735.644838,-3551.744008,412646.806150,408279.566903,-1799.240429,108881.953055,201295.002629,296092.882844
S1,2,9,1,3350.003,203.977,-414691.959170,-396981.003661,-299830.184996,-200465.837621,-108376.386891,1011.233002,31087.242150,282473.957369,712676.481433,817828.705429
S1,2,9,2,3350.108,203.977,-441110.856270,-402036.728949,-298627.504035,-202277.269179,-98134.384650,1011.194423,21685.707614,289933.583189,713693.152711,813562.920775
S1,2,9,3,3350.203,203.977,-430019.540870,-407880.811896,-300379.703444,-203812.623673,-97349.800279,1011.159517,28724.951541,288940.232208,710903.438584,804918.078455
S1,2,9,4,3350.308,203.977,-442112.155570,-402881.568898,-301698.522821,-201278.695663,-93218.817252,1011.120938,26012.439840,293538.067243,709860.047405,809356.922901
S1,2,9,5,3350.404,203.977,-416925.626850,-392617.846775,-299214.990510,-201569.141115,-92489.651805,1011.085665,36082.982192,283044.312936,717414.601611,805708.775345
S1,2,9,6,3350.509,203.977,-436797.566940,-402733.273013,-311284.277097,-201266.048703,-93714.841205,1011.047085,23138.694677,287895.377775,714853.338781,814692.389795
S1,2,9,7,3350.605,203.977,-410609.738910,-399860.505163,-288893.946865,-194046.920227,-95744.598113,1011.011812,31358.866526,284299.873124,702166.005557,808165.061746
S1,2,9,8,3350.710,203.977,-430943.817150,-398143.029988,-303834.526148,-203471.772074,-97732.259513,1010.973232,34920.156702,286570.186190,702001.105141,818737.802642
S1,2,9,9,3350.806,203.977,-434332.830190,-407052.263538,-306098.089084,-197328.272098,-99847.581513,1010.937960,27833.318764,287198.839692,705683.077820,815915.783561
S1,2,9,10,3350.911,203.977,-429480.379700,-398807.232031,-298264.743865,-198181.271952,-106349.089381,1010.899380,30693.294518,291810.892804,705275.806497,813341.125666
S1,2,9,11,3351.007,203.977,-434640.922280,-405518.955805,-294858.537396,-204503.599971,-108343.197630,1010.864107,33432.444156,286828.680023,712459.943936,804542.325144
S1,2,9,12,3351.112,203.977,-422779.376650,-391065.512050,-295083.022281,-189386.262787,-101963.086551,1010.825527,23916.644681,293488.298966,707107.690934,813992.142660
S1,2,9,13,3351.208,203.977,-431637.024360,-400480.978105,-291180.549751,-200333.683389,-101880.963148,1010.790255,16988.644885,290319.007299,705358.428470,816066.417117
S1,2,9,14,3351.313,203.977,-432099.162500,-399802.003386,-301325.551511,-205126.577954,-98984.887211,1010.751675,26769.796245,288731.846265,710502.127009,803533.252058
S1,2,9,15,3351.409,203.977,-416386.465690,-402988.697060,-306779.879092,-200512.343277,-98001.261890,1010.716402,24401.538637,276747.727790,710217.333270,816092.945154
S1,2,9,16,3351.514,203.977,-439262.303700,-394040.331584,-305501.969225,-203255.384524,-101444.822854,1010.677822,19615.662000,287589.827220,712712.490516,814999.475703
S1,2,9,17,3351.610,203.977,-423934.722000,-396144.681803,-300657.788097,-191562.880714,-105182.545240,1010.642550,19314.113029,281087.322887,715508.406871,815660.027782
S1,2,9,18,3351.715,203.977,-427708.850160,-401200.277680,-298369.235690,-193185.008950,-103015.970703,1010.603970,17645.238950,294953.623140,711413.101179,814834.794550
S1,2,9,19,3351.810,203.977,-423395.560830,-401254.668235,-301882.877345,-192636.953687,-97834.489279,1010.569064,26120.494335,293957.548081,707452.340778,815040.661118
S1,2,9,20,3351.915,203.977,-418389.064300,-412289.598927,-299833.358477,-198196.419897,-102599.606261,1010.530485,22292.262062,277563.828539,701313.425937,813614.238730
S1,2,9,21,3352.011,203.977,-445270.099540,-395539.262004,-303594.065877,-206860.244754,-101353.082583,1010.495212,28345.463232,292914.232700,712895.452985,809805.860097
S1,2,9,22,3352.116,203.977,-424242.814090,-407736.895983,-301734.490077,-198799.330768,-108695.274739,1010.456632,27548.007401,293937.612268,710317.007684,816255.533742
S1,2,9,23,3352.212,203.977,-426553.504800,-410042.338187,-301507.554551,-201448.260890,-105669.618767,1010.421359,22840.094126,290602.512306,708943.719627,820002.779388
S1,2,9,24,3352.317,203.977,-435103.060420,-392209.697861,-292416.328071,-196060.698320,-97601.100818,1010.382780,24877.621178,290168.219935,712593.005426,800239.280954
S1,2,9,25,3352.413,203.977,-425321.136420,-405201.724042,-302332.605477,-199553.866336,-97205.419905,1010.347507,22107.801956,291896.282435,711504.064639,804059.206203
S1,2,9,26,3352.518,203.977,-426784.573870,-394885.078295,-302752.184333,-200904.415439,-92170.151285,1010.308927,23284.966246,289004.811740,714787.081451,804896.287906
S1,2,9,27,3352.614,203.977,-439339.326720,-397658.462921,-300056.527677,-200860.824515,-105943.595482,1010.273654,27772.391021,283822.828799,711040.103838,804481.256776
S1,2,9,28,3352.719,203.977,-439416.349750,-399567.050982,-305449.591234,-202425.405052,-95488.276647,1010.235075,27269.803350,284359.539180,704459.150327,805072.624120
S1,2,9,29,3352.815,203.977,-424704.952240,-409510.984285,-299962.796429,-201378.890909,-105086.249381,1010.199802,22976.582276,287339.777910,719146.833892,814054.214448
S1,2,9,30,3352.920,203.977,-429326.333650,-390269.917174,-298378.858752,-205462.040602,-94469.296076,1010.161222,31128.908021,283987.708512,717351.665825,805756.082064
S1,2,9,31,3353.016,203.977,-435411.152520,-403685.310852,-301907.599137,-205782.733156,-93047.449619,1010.125949,29612.621848,288608.169127,714504.814373,803804.424770
S1,2,9,32,3353.121,203.977,-432946.415760,-400450.198956,-306103.886152,-199797.015421,-96517.942164,1010.087370,13196.703824,288470.999346,703711.785260,806541.436061
S1,2,9,33,3353.216,203.977,-441881.086500,-395004.237145,-301433.123006,-202381.016697,-97894.735069,1010.052464,24721.187845,288116.193778,710070.650689,813825.854103
S1,2,9,34,3353.321,203.977,-430096.563890,-399845.488845,-302861.163876,-201939.499064,-100965.051459,1010.013885,25389.054284,290274.694330,709616.773953,809228.001124
S1,2,9,35,3353.417,203.977,-429480.379700,-399934.311320,-307354.530260,-200318.753927,-94987.582007,1009.978612,29381.292756,291823.524990,714773.848317,807915.277667
S1,2,9,36,3353.522,203.977,-425552.205500,-391316.185676,-300741.147464,-204326.561540,-99007.962404,1009.940032,37234.643804,293567.055215,704421.977936,808376.315213
S1,2,9,37,3353.618,203.977,-419236.317560,-400261.347914,-301313.187399,-200059.076048,-103654.804326,1009.904759,24662.583848,279086.521126,703485.781398,824087.263894
S1,2,9,38,3353.723,203.977,-416540.511730,-406745.404411,-301060.955166,-196469.392020,-102333.789260,1009.866179,22466.392648,282798.156075,706612.787770,803207.888904
S1,2,9,39,3353.819,203.977,-425860.297590,-392316.036804,-309290.884323,-193106.628388,-95896.291567,1009.830907,32861.147992,284212.336604,707740.408956,802430.243863
S1,2,9,40,3353.924,203.977,-420545.708960,-403646.304777,-309483.325014,-198643.524365,-92890.496136,1009.792327,25713.807728,289911.415690,706747.281771,810425.988835
S1,2,9,41,3354.020,203.977,-414229.821020,-395095.891246,-301281.341107,-197282.945151,-101110.645462,1009.757054,25138.552066,289420.995999,715710.083935,811339.335703
S1,2,9,42,3354.125,203.977,-430404.655980,-399950.740551,-309453.181563,-206332.694104,-94142.649022,1009.718474,27986.291742,283286.275675,710841.985104,823078.007970
S1,2,9,43,3354.221,203.977,-426707.550850,-394827.884165,-296681.092242,-200916.977395,-92031.700571,1009.683202,28636.869411,285683.554384,709490.220911,817060.516745
S1,2,9,44,3354.326,203.977,-410378.669840,-395285.784983,-292609.573627,-197073.261491,-106011.169832,1009.644622,23471.515319,282186.933029,702420.286016,801023.775698
S1,2,9,45,3354.422,203.977,-417849.903130,-399712.982614,-295199.795314,-205524.811915,-100073.365765,1009.609349,13934.963124,284714.320735,706171.650588,810053.632016
S1,2,9,46,3354.527,203.977,-433870.692050,-395252.161012,-301782.769241,-199714.797475,-105906.767256,1009.570769,17125.526781,288691.879552,706340.572740,801458.193791
S1,2,9,47,3354.623,203.977,-413844.705910,-401806.640730,-302438.002765,-203000.188171,-111005.139692,1009.535497,15633.568958,290351.146763,704507.248372,815315.037147
S1,2,9,48,3354.728,203.977,-441341.925340,-393292.394568,-310263.196837,-201558.069221,-86180.885182,1009.496917,27041.044832,287119.245338,709732.812547,806162.886406
S1,2,9,49,3354.823,203.977,-428710.149460,-403536.712917,-297753.045723,-199688.819785,-105188.090585,1009.462011,30622.727318,284149.252572,700939.783847,802745.212356
S1,2,9,50,3354.928,203.977,-434178.784140,-398494.071718,-298229.563972,-197661.353729,-99326.751732,1009.423432,31373.243665,296337.042052,709489.526061,802084.084093
S1,2,9,51,3355.024,203.977,-422471.284550,-398570.658531,-294307.596681,-204885.111577,-96512.586270,1009.388159,26258.620223,286105.100194,713011.402137,813909.144587
S1,2,9,52,3355.129,203.977,-437028.636010,-400935.693716,-294692.812091,-201257.662291,-103688.150841,1009.349579,22609.709362,291832.052131,709703.458569,810796.810444
S1,2,9,53,3355.225,203.977,-424242.814090,-403759.790224,-300081.105094,-205218.519554,-99014.152910,1009.314306,21465.734674,289499.761199,705916.100444,806459.778254
S1,2,9,54,3355.331,203.977,-440340.626030,-398011.926659,-301941.841268,-202009.137453,-101537.351480,1009.275359,25925.941950,301115.992529,711490.625574,812795.604625
S1,2,9,55,3355.426,203.977,-433254.507860,-400773.665392,-299505.236066,-197364.670543,-88354.812806,1009.240454,23094.906078,283825.039110,716472.445886,800334.098859
S1,2,9,56,3355.531,203.977,-429403.356680,-395837.861061,-306543.517660,-195421.492548,-100913.270269,1009.201874,27265.333603,287697.608616,708010.563786,800505.396576
S1,2,9,57,3355.627,203.977,-414229.821020,-409538.319281,-297477.549181,-192476.365144,-98054.198952,1009.166601,22310.521680,288326.337752,709238.298641,804841.360478
S1,2,9,58,3355.732,203.977,-438569.096490,-397975.418407,-290213.210008,-207324.684409,-98428.892400,1009.128022,24983.983537,292323.601819,707595.137747,806895.910865
S1,2,9,59,3355.828,203.977,-409916.531700,-398306.250110,-302071.699082,-205009.394322,-98252.192571,1009.092749,25165.124370,290333.354465,709173.670129,803143.924377
S1,2,9,60,3355.933,203.977,-424704.952240,-389150.012703,-302722.971766,-200844.357303,-97946.479701,1009.054169,11812.392131,289321.326297,704541.779332,808161.662569
S1,2,9,61,3356.029,203.977,-435103.060420,-399368.425658,-296127.731011,-191033.029962,-102637.543079,1009.018896,24174.394199,282893.657127,712196.826655,803139.356095
S1,2,9,62,3356.134,203.977,-440956.810220,-398242.888270,-301884.256747,-204154.656122,-93076.136402,1008.980317,25142.386373,290102.523867,713240.080968,814153.653317
S1,2,9,63,3356.229,203.977,-425398.159450,-395314.651553,-299514.773103,-192654.605055,-98841.444961,1008.945411,35714.574091,287629.044597,713751.746642,807847.991342
S1,2,9,64,3356.334,203.977,-424011.745020,-400548.235377,-304765.468569,-196550.737194,-100508.231098,1008.906832,17242.169031,291367.037348,708608.767048,803719.592091
S1,2,9,65,3356.430,203.977,-418389.064300,-389256.166258,-303529.696756,-201551.896025,-97625.021166,1008.871559,23824.128234,284119.651319,711839.522954,808278.516542
S1,2,9,66,3356.535,203.977,-427015.642940,-396800.134131,-298274.576175,-199260.902022,-109441.904109,1008.832979,24236.692677,278762.259407,705407.344620,802216.215998
S1,2,9,67,3356.631,203.977,-437798.866250,-408473.724699,-304240.139541,-209039.059547,-100421.744652,1008.797706,18607.147065,276443.146571,710691.458032,809822.434578
S1,2,9,68,3356.736,203.977,-438261.004390,-400835.321587,-308911.453273,-201149.798658,-102611.113954,1008.759126,20362.929549,293711.273566,698434.959940,806498.514321
S1,2,9,69,3356.832,203.977,-433562.599950,-405976.953555,-293173.382031,-205801.101727,-103841.388939,1008.723854,28098.439785,278814.247932,720165.826082,813352.194773
S1,2,9,70,3356.937,203.977,-425475.182470,-399891.427071,-299455.510386,-199637.994786,-97579.158363,1008.685274,22870.404677,288582.284476,704649.499283,807685.651858
S1,2,9,71,3357.033,203.977,-438029.935320,-408508.507479,-299102.740074,-199141.177532,-92071.731441,1008.650001,20805.903353,292957.786746,704022.505878,813910.767599
S1,2,9,72,3357.138,203.977,-438415.050440,-400669.562454,-297416.474108,-205396.877307,-100201.809502,1008.611421,21667.522850,286362.177292,714479.776498,804578.739642
S1,2,9,73,3357.234,203.977,-426861.596900,-400115.684400,-304894.443122,-205180.482465,-99588.209886,1008.576149,21343.814754,289752.323006,701944.006113,801448.392238
S1,2,9,74,3357.339,203.977,-442035.132550,-395611.664305,-298813.963838,-192888.586780,-101479.225587,1008.537569,20719.099464,287841.220538,710681.130522,810231.099604
S1,2,9,75,3357.435,203.977,-413767.682880,-400301.401403,-293728.658041,-205823.248908,-106716.956580,1008.502296,34471.000709,282797.776483,711268.281019,804017.204395
S1,2,9,76,3357.540,203.977,-437336.728110,-405366.683147,-295167.382571,-202888.050242,-109496.654979,1008.463716,30349.421501,289014.966002,710986.797511,818698.851449
S1,2,9,77,3357.636,203.977,-430019.540870,-393623.870544,-306632.258484,-201989.827949,-101668.983594,1008.428444,21488.531961,290103.614951,706620.338146,811202.615030
S1,2,9,78,3357.741,203.977,-426168.389680,-392812.864946,-300842.286258,-204540.060948,-101800.098702,1008.389864,25426.346403,275402.493952,716030.533276,810731.037848
S1,2,9,79,3357.836,203.977,-436566.497870,-391355.451069,-290178.813249,-194240.816012,-99317.155556,1008.354958,23646.937339,299083.902960,709140.092514,812243.562416
S1,2,9,80,3357.941,203.977,-430943.817150,-402188.478447,-303257.654913,-200455.056908,-102371.209773,1008.316379,22218.362340,282668.148987,703926.332783,806266.618348
S1,2,9,81,3358.037,203.977,-421469.985240,-405929.920762,-305753.963115,-199254.563560,-101754.196707,1008.281106,29317.316591,286041.831255,699510.395302,802826.470409
S1,2,9,82,3358.142,203.977,-433639.622980,-392769.393923,-286468.929330,-208741.068866,-99583.801566,1008.242526,20990.608813,292507.357227,712390.853665,806374.856384
S1,2,9,83,3358.238,203.977,-440879.787200,-405462.939502,-299851.458727,-205178.762878,-99182.579946,1008.207253,18996.409430,279039.202223,707910.270797,810471.931943
S1,2,9,84,3358.343,203.977,-427015.642940,-405574.428558,-298036.137219,-190598.468532,-107644.473154,1008.168674,27220.512470,281891.803634,708040.813081,806229.003993
S1,2,9,85,3358.439,203.977,-435488.175540,-399842.014534,-295921.301995,-203908.942037,-99161.627710,1008.133401,20300.646160,283797.990389,700683.185681,805317.790124
S1,2,9,86,3358.544,203.977,-414923.028240,-392768.964026,-302711.238732,-201664.324692,-99725.665017,1008.094821,29872.807380,283036.040547,709652.412435,810004.121310
S1,2,9,87,3358.640,203.977,-425937.320610,-403409.666060,-298051.929792,-198472.127518,-99408.542494,1008.059548,17039.361559,281890.938677,706226.940050,798158.963539
S1,2,9,88,3358.745,203.977,-440802.764170,-397558.311197,-299093.627630,-205669.531643,-101892.782153,1008.020969,33405.511081,287823.923006,709108.332237,807435.050699
S1,2,9,89,3358.841,203.977,-434563.899260,-398883.058217,-297126.371142,-208740.118838,-104886.427346,1007.985696,26067.514733,285719.695469,715611.571728,813113.390728
S1,2,9,90,3358.946,203.977,-434871.991350,-397727.122563,-296725.585025,-205720.732786,-107973.855473,1007.947116,25050.665847,286087.557881,701605.816255,809760.936830
S1,2,9,91,3359.042,203.977,-424550.906190,-402274.986567,-300745.205394,-197275.366921,-95489.181296,1007.911843,24634.394639,282027.458078,709025.048909,806288.365318
S1,2,9,92,3359.147,203.977,-432946.415760,-405763.763661,-307910.030485,-193556.545365,-107110.949304,1007.873264,27622.382398,291703.937804,702302.590185,803804.496251
S1,2,9,93,3359.243,203.977,-416309.442660,-405396.950048,-299646.762148,-202040.637242,-95278.608324,1007.837991,24253.931156,290319.833609,700254.961375,814013.853281
S1,2,9,94,3359.348,203.977,-440109.556960,-402185.887206,-295005.297494,-190552.776846,-101032.106215,1007.799411,20886.875372,279246.629632,711822.342922,814187.608386
S1,2,9,95,3359.443,203.977,-436027.336710,-395499.660889,-292991.111733,-197765.649641,-97896.814962,1007.764506,23158.671001,288378.002001,708687.082803,806812.282502
S1,2,9,96,3359.548,203.977,-426553.504800,-393299.884636,-301487.558052,-194105.344533,-98156.273671,1007.725926,20705.698462,288584.935510,707032.283696,809797.033372
S1,2,9,97,3359.644,203.977,-430481.679010,-400598.725606,-300438.378131,-194745.494018,-108521.898462,1007.690653,23450.094731,286202.483746,702628.808710,809242.429204
S1,2,9,98,3359.749,203.977,-422086.169430,-399367.934065,-295507.366955,-198951.942051,-102493.826230,1007.652073,26499.583624,285687.976387,700352.748289,814100.199732
S1,2,9,99,3359.845,203.977,-453819.655160,-398162.016206,-295397.987876,-197322.433396,-92007.623172,1007.616801,20067.003112,285366.239005,700133.192049,810731.115703
S1,2,9,100,3359.950,203.977,-418697.156390,-391972.714645,-299681.062692,-199454.234750,-89711.268612,1007.578221,25097.781467,285252.071004,707514.359766,808563.824344
S2,2,9,1,3362.139,205.007,-442728.339760,-398038.505713,-296564.713409,-198289.237441,-105567.475609,20221.594875,183340.453747,611820.521868,715501.798804,304768.024821
S2,2,9,2,3362.244,205.007,-414075.774980,-399779.080262,-293304.780263,-200319.173822,-90473.997179,20220.819981,181293.623895,607002.905994,706290.658437,296729.719180
S2,2,9,3,3362.340,205.007,-415308.143350,-406027.718309,-293295.457483,-202291.146420,-92649.469755,20220.111507,185767.524843,611815.403416,709706.612723,298185.946558
S2,2,9,4,3362.445,205.007,-421007.847100,-399784.058410,-300459.547535,-201131.209099,-93307.100446,20219.336613,184844.157833,600092.668230,707919.476573,297521.528541
S2,2,9,5,3362.541,205.007,-434563.899260,-398226.006617,-302474.839369,-202186.815655,-99073.847580,20218.628139,180186.927950,611985.871698,703292.441256,293286.127251
S2,2,9,6,3362.646,205.007,-438261.004390,-401775.569378,-297929.444731,-200202.173671,-99786.795348,20217.853246,180446.174748,610669.078594,710796.650382,298522.434066
S2,2,9,7,3362.742,205.007,-421932.123390,-398215.094124,-305829.699681,-202273.814270,-91933.904354,20217.144772,187914.416404,603611.978621,722518.221985,297323.354381
